#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,10:41:27.136,ENTER,37.35,1,,37.35,,,0,1,A,,,,,
BHP,20130205,10:42:01.513,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:42:23.411,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:43:49.492,ENTER,37.355,1,,37.355,,,0,1,B,,,,,
BHP,20130205,10:43:51.162,ENTER,37.35,1,,37.35,,,0,1,A,,,,,
BHP,20130205,10:43:52.374,ENTER,37.35,1,,37.35,,,0,1,B,,,,,
BHP,20130205,10:43:54.753,ENTER,37.35,1,,37.35,,,0,1,A,,,,,
BHP,20130205,10:43:56.256,ENTER,37.35,1,,37.35,,,0,1,B,,,,,
BHP,20130205,10:43:59.370,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:44:09.100,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:44:22.768,ENTER,37.355,1,,37.355,,,0,1,A,,,,,
BHP,20130205,10:44:22.811,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:44:25.048,ENTER,37.35,1,,37.35,,,0,1,A,,,,,
BHP,20130205,10:44:44.619,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:44:48.862,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:45:02.852,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:45:04.419,ENTER,37.355,1,,37.355,,,0,1,A,,,,,
BHP,20130205,10:45:08.374,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:45:08.374,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:45:44.563,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:45:44.563,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:46:17.241,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:46:17.420,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:46:18.955,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:46:18.955,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:46:20.577,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:46:20.596,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:46:22.002,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:46:23.559,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:46:31.281,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:46:31.461,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:46:44.828,ENTER,37.365,1,,37.365,,,0,1,B,,,,,
BHP,20130205,10:47:54.740,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:47:59.030,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:47:59.030,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:47:59.196,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:48:13.728,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:50:13.828,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:50:14.157,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:50:51.973,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:52:08.876,ENTER,37.38,1,,37.38,,,0,1,A,,,,,
BHP,20130205,10:52:11.654,ENTER,37.39,1,,37.39,,,0,1,B,,,,,
BHP,20130205,10:52:12.668,ENTER,37.39,1,,37.39,,,0,1,A,,,,,
BHP,20130205,10:52:50.216,ENTER,37.385,1,,37.385,,,0,1,B,,,,,
BHP,20130205,10:53:05.409,ENTER,37.385,1,,37.385,,,0,1,A,,,,,
BHP,20130205,10:53:26.909,ENTER,37.385,1,,37.385,,,0,1,B,,,,,
BHP,20130205,10:53:58.368,ENTER,37.39,1,,37.39,,,0,1,A,,,,,
BHP,20130205,10:53:58.423,ENTER,37.4,1,,37.4,,,0,1,B,,,,,
BHP,20130205,10:53:58.423,ENTER,37.4,1,,37.4,,,0,1,A,,,,,
BHP,20130205,10:53:58.536,ENTER,37.39,1,,37.39,,,0,1,B,,,,,
BHP,20130205,10:53:59.135,ENTER,37.4,1,,37.4,,,0,1,A,,,,,
BHP,20130205,10:54:34.625,ENTER,37.39,1,,37.39,,,0,1,B,,,,,
BHP,20130205,10:54:52.043,ENTER,37.38,1,,37.38,,,0,1,A,,,,,
BHP,20130205,10:54:58.005,ENTER,37.4,1,,37.4,,,0,1,B,,,,,
BHP,20130205,10:54:58.005,ENTER,37.4,1,,37.4,,,0,1,A,,,,,
BHP,20130205,10:54:58.097,ENTER,37.39,1,,37.39,,,0,1,B,,,,,
BHP,20130205,10:55:19.501,ENTER,37.4,1,,37.4,,,0,1,A,,,,,
BHP,20130205,10:55:19.569,ENTER,37.41,1,,37.41,,,0,1,B,,,,,
BHP,20130205,10:55:19.569,ENTER,37.41,1,,37.41,,,0,1,A,,,,,
BHP,20130205,10:55:28.481,ENTER,37.41,1,,37.41,,,0,1,B,,,,,
BHP,20130205,10:55:35.936,ENTER,37.405,1,,37.405,,,0,1,A,,,,,
BHP,20130205,10:55:35.951,ENTER,37.41,1,,37.41,,,0,1,B,,,,,
BHP,20130205,10:55:37.700,ENTER,37.41,1,,37.41,,,0,1,A,,,,,
BHP,20130205,10:55:40.061,ENTER,37.41,1,,37.41,,,0,1,B,,,,,
BHP,20130205,10:56:02.341,ENTER,37.4,1,,37.4,,,0,1,A,,,,,
BHP,20130205,10:56:20.578,ENTER,37.4,1,,37.4,,,0,1,B,,,,,
BHP,20130205,10:56:20.603,ENTER,37.39,1,,37.39,,,0,1,A,,,,,
BHP,20130205,10:56:20.603,ENTER,37.39,1,,37.39,,,0,1,B,,,,,
BHP,20130205,10:56:23.990,ENTER,37.38,1,,37.38,,,0,1,A,,,,,
BHP,20130205,10:56:23.990,ENTER,37.38,1,,37.38,,,0,1,B,,,,,
BHP,20130205,10:56:24.155,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:56:24.155,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:56:24.906,ENTER,37.38,1,,37.38,,,0,1,A,,,,,
BHP,20130205,10:56:33.388,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:57:00.095,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:57:00.152,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:57:00.304,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:57:24.793,ENTER,37.38,1,,37.38,,,0,1,B,,,,,
BHP,20130205,10:57:57.353,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:57:57.353,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:57:57.354,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:57:57.417,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:57:57.441,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:58:16.209,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:58:16.209,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:58:17.647,ENTER,37.38,1,,37.38,,,0,1,B,,,,,
BHP,20130205,10:58:17.647,ENTER,37.38,1,,37.38,,,0,1,A,,,,,
BHP,20130205,10:58:20.439,ENTER,37.39,1,,37.39,,,0,1,B,,,,,
BHP,20130205,10:58:20.439,ENTER,37.39,1,,37.39,,,0,1,A,,,,,
BHP,20130205,10:58:35.109,ENTER,37.38,1,,37.38,,,0,1,B,,,,,
BHP,20130205,10:58:56.730,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:59:04.836,ENTER,37.38,1,,37.38,,,0,1,B,,,,,
BHP,20130205,10:59:04.836,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:59:04.841,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:59:30.855,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,10:59:30.856,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:59:32.940,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:59:35.552,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,10:59:39.737,ENTER,37.35,1,,37.35,,,0,1,A,,,,,
BHP,20130205,10:59:39.809,ENTER,37.35,1,,37.35,,,0,1,B,,,,,
BHP,20130205,10:59:39.878,ENTER,37.35,1,,37.35,,,0,1,A,,,,,
BHP,20130205,10:59:39.901,ENTER,37.35,1,,37.35,,,0,1,B,,,,,
BHP,20130205,10:59:40.027,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,10:59:53.586,ENTER,37.37,1,,37.37,,,0,1,B,,,,,
BHP,20130205,10:59:53.807,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,11:00:02.906,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,11:00:28.218,ENTER,37.37,1,,37.37,,,0,1,A,,,,,
BHP,20130205,11:00:36.853,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,11:00:50.974,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,11:00:55.459,ENTER,37.36,1,,37.36,,,0,1,B,,,,,
BHP,20130205,11:00:56.542,ENTER,37.35,1,,37.35,,,0,1,A,,,,,
BHP,20130205,11:00:56.542,ENTER,37.35,1,,37.35,,,0,1,B,,,,,
BHP,20130205,11:01:18.412,ENTER,37.36,1,,37.36,,,0,1,A,,,,,
BHP,20130205,11:01:23.579,ENTER,37.35,1,,37.35,,,0,1,B,,,,,
BHP,20130205,11:01:25.830,ENTER,37.34,1,,37.34,,,0,1,A,,,,,
BHP,20130205,11:01:25.830,ENTER,37.34,1,,37.34,,,0,1,B,,,,,
BHP,20130205,11:02:23.172,ENTER,37.33,1,,37.33,,,0,1,A,,,,,
BHP,20130205,11:02:34.068,ENTER,37.33,1,,37.33,,,0,1,B,,,,,
BHP,20130205,11:02:34.941,ENTER,37.32,1,,37.32,,,0,1,A,,,,,
BHP,20130205,11:02:35.422,ENTER,37.32,1,,37.32,,,0,1,B,,,,,
BHP,20130205,11:02:36.687,ENTER,37.33,1,,37.33,,,0,1,A,,,,,
BHP,20130205,11:03:23.739,ENTER,37.32,1,,37.32,,,0,1,B,,,,,
BHP,20130205,11:03:43.998,ENTER,37.33,1,,37.33,,,0,1,A,,,,,
BHP,20130205,11:03:52.427,ENTER,37.32,1,,37.32,,,0,1,B,,,,,
BHP,20130205,11:04:25.784,ENTER,37.31,1,,37.31,,,0,1,A,,,,,
BHP,20130205,11:04:26.794,ENTER,37.31,1,,37.31,,,0,1,B,,,,,
BHP,20130205,11:05:57.153,ENTER,37.31,1,,37.31,,,0,1,A,,,,,
BHP,20130205,11:05:57.153,ENTER,37.31,1,,37.31,,,0,1,B,,,,,
BHP,20130205,11:06:02.591,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,11:06:03.366,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,11:06:03.869,ENTER,37.31,1,,37.31,,,0,1,A,,,,,
BHP,20130205,11:06:03.955,ENTER,37.32,1,,37.32,,,0,1,B,,,,,
BHP,20130205,11:06:03.955,ENTER,37.32,1,,37.32,,,0,1,A,,,,,
BHP,20130205,11:06:07.598,ENTER,37.31,1,,37.31,,,0,1,B,,,,,
BHP,20130205,11:06:43.813,ENTER,37.33,1,,37.33,,,0,1,A,,,,,
BHP,20130205,11:06:45.109,ENTER,37.33,1,,37.33,,,0,1,B,,,,,
BHP,20130205,11:07:00.885,ENTER,37.32,1,,37.32,,,0,1,A,,,,,
BHP,20130205,11:07:07.753,ENTER,37.32,1,,37.32,,,0,1,B,,,,,
BHP,20130205,11:07:10.451,ENTER,37.33,1,,37.33,,,0,1,A,,,,,
BHP,20130205,11:07:40.159,ENTER,37.33,1,,37.33,,,0,1,B,,,,,
BHP,20130205,11:07:40.707,ENTER,37.32,1,,37.32,,,0,1,A,,,,,
BHP,20130205,11:07:40.708,ENTER,37.32,1,,37.32,,,0,1,B,,,,,
BHP,20130205,11:07:48.329,ENTER,37.31,1,,37.31,,,0,1,A,,,,,
BHP,20130205,11:07:48.329,ENTER,37.31,1,,37.31,,,0,1,B,,,,,
BHP,20130205,11:07:48.983,ENTER,37.32,1,,37.32,,,0,1,A,,,,,
BHP,20130205,11:07:57.625,ENTER,37.315,1,,37.315,,,0,1,B,,,,,
BHP,20130205,11:08:33.995,ENTER,37.325,1,,37.325,,,0,1,A,,,,,
BHP,20130205,11:09:19.085,ENTER,37.325,1,,37.325,,,0,1,B,,,,,
BHP,20130205,11:09:51.101,ENTER,37.32,1,,37.32,,,0,1,A,,,,,
BHP,20130205,11:09:51.101,ENTER,37.32,1,,37.32,,,0,1,B,,,,,
BHP,20130205,11:10:04.925,ENTER,37.31,1,,37.31,,,0,1,A,,,,,
BHP,20130205,11:10:04.925,ENTER,37.31,1,,37.31,,,0,1,B,,,,,
BHP,20130205,11:10:14.456,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,11:10:15.434,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,11:10:16.334,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,11:10:19.244,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,11:10:59.386,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:11:00.498,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:11:00.828,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,11:11:00.876,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:11:03.172,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:11:04.114,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:11:34.267,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:11:35.663,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:11:51.603,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:11:51.603,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:12:01.407,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:12:17.538,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:12:28.887,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:12:30.439,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,11:12:30.439,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,11:13:30.869,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,11:13:30.869,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,11:16:39.242,ENTER,37.31,1,,37.31,,,0,1,B,,,,,
BHP,20130205,11:16:39.242,ENTER,37.31,1,,37.31,,,0,1,A,,,,,
BHP,20130205,11:16:42.183,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,11:17:45.974,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,11:17:45.976,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,11:18:15.016,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:18:15.116,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:18:19.502,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:18:19.502,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:18:50.601,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:20:09.257,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:20:17.736,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:20:21.329,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:20:23.122,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:20:23.122,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:20:53.466,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,11:20:53.466,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,11:21:03.407,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,11:21:13.690,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:21:13.690,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:21:46.157,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,11:21:53.855,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:22:23.779,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:22:23.779,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:22:32.472,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:22:36.716,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:22:36.740,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:22:36.740,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:22:37.073,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:22:42.664,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:22:42.664,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:22:56.954,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:22:59.770,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:24:13.040,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:24:44.746,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:24:44.746,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:25:51.740,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:26:03.358,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:26:13.947,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:26:23.691,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:26:23.734,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:26:23.805,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:26:23.806,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:28:42.784,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:28:49.222,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:28:52.682,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:28:59.837,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:28:59.854,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,11:28:59.971,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:29:00.089,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:30:05.240,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:30:05.398,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:30:06.147,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:30:22.977,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:30:23.015,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:30:23.015,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:30:23.827,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:30:31.958,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:31:14.959,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:31:14.959,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:31:56.083,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,11:31:56.083,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,11:32:15.646,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:32:30.097,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:32:31.891,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:33:56.917,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:33:56.934,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:33:56.934,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:34:03.776,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:34:03.776,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:34:35.466,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,11:34:35.466,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,11:34:35.617,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,11:34:57.272,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,11:34:57.278,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,11:35:03.969,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:35:03.969,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:35:05.740,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:35:05.740,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:35:06.836,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:35:55.139,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:36:05.275,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:36:05.275,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,11:36:38.199,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,11:36:38.199,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,11:36:49.435,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,11:36:49.865,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,11:36:49.865,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,11:36:56.046,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,11:36:56.046,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,11:37:05.242,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,11:37:40.810,ENTER,37.295,1,,37.295,,,0,1,A,,,,,
